Text,Labels
হিন্দু ধর্মের আগা মাথা ঠিক নাই,1
কোরান ও ইসলামের তরবারী মানব সভ্যতা স্বাধীনতা ও সত্যের সবচেয়ে বড় শক্র যা আজ পর্যন্ত মানুষ দেখেছে,1
হালার পুত মূর্তি পূজারক মুখ সামলে কথা বল।তর ধর্ম তকে এই শিক্ষাই দিয়েছে যে অন্য ধর্মকে মিথ্যা অপবাদ দেস।,1
"কুত্তার বাচ্চা তোদের হিন্দু ধর্ম কুসংস্কারে আচ্ছন্ন।তোদের পন্ডিতরা ধর্মব্যবসার স্বার্থে সাধারণ মানুষদেরকে গোমরাহ্ করে থাকে। বেদ, উপনিষধ,গীতা,পুরাণ--কোথাও হিন্দু শব্দটিরই উল্লেখ নেই।",2
বলদ হিন্দুর বাচ্চা। শূয়র তোদের ভগবান।,2
কোরআনের তো ভুলেই ভর্তি।আর বেদে মহম্মদের কোনো কথা নেই।মিথ্যাচারের একটা লিমিট থাকে.,1
ভুল তো সব ধর্মেই আছে,0
আগে বল তোর দূর্গা মাকে কয়জন দেবতারা চুদেছিলো😂,2
"কি রে, যুক্ত কাটা লিঙ্গের পুজারি😂🤣 তোর সিব লিঙ্গ আমার নুনুর সমান",2
তোর রামের মাকে কারা চুদেছিলো? ঘোড়া?REPLY,2
কোন ধর্ম সেক্সের ধর্ম তা দেখাই যাচ্ছে 😂 শুধু দেবদেবীদের চো*চু* ছাড়া কিছুই নেই🤣 এজন্যই মানুষ হিন্দু ধর্ম ছেড়ে ইসলাম গ্রহণ করে,2
"তোরা তো আবার পরজনম বিশ্বাস করিস। এসব ধান্ধাবাজি গীতা,ফিতা,মহাভারত বাদ দে ! কুরআনে বলা হয়েছে মানুষ মরলে আর ফিরে আসে না।শুধু তার সাথে ভালো আমল যা ভালো কাজ ও মন্ধ বা খারাপ কাজ সাথে যাবে।",0
বেদে চদা চুদির কথা বলা আছা।,2
তুই একটা কালি দুরগা মাগির চদা।,2
শুনেছি তোদের কৃস্ন নাকি বেশ্যা?REPLY,2
"সব ধর্মই মিথ্যা গোড়ামি, যৌনতা, মানব শোষন, রক্তপাত, স্বর্গের লোভে দুনিয়ায় অনাচার করা , হিংসা, বিদ্বেষ আর অজস্র নোংরামিতে ভরা। মানুষরূপী পশুরাই উগ্র ধার্মিক হয়।",2
হিন্দুরা জাতিগত ভাবে যৌন অক্ষম জাতি ও টাকার লোভী। তাই হিন্দু মেয়েরা মুসলমান ছেলে দেখলে ঝাপিয়ে পড়ে। তাই লাভ জিহাদ বন্ধ হবে না,2
হিন্দু ধম কোনো ধমই না পুরা কুসংস্কার প্রানহিন মূতিরে দেবতা মানো একটু বিবেক দিয়া চিন্তা করো,1
প্রথমে বলো আল্লাহ কেমন দেখতে কি তার আকৃতি আল্লাহ তো একটা দালালি ধর্ম ইসলাম ধর্মে দালালি.,1
পৃথিবীর মধ্যে ক্যান্সার ধর্ম ইসলাম ধর্ম যেটা কি বানানো মাথামোটার দল পৃথিবীর মধ্যে চোর-ডাকাতের লুটেরা খুনি বদমাইশ নোংরামি যতসব ভর্তি.,1
মিসকিন জাতি । আল্লাহ হচ্ছে সারা বিশ্বের বেশসা রেনেডির দের দালাল 😛😝😜 যে মরার পরে ও জান্নাতে 72 টা কোরে ভার্জিন বেশসা উপহার দেয়😱😱😱 তাও ফিরৃতে আমার জন্য আগে 1 ডজন পাঠিয়ে দে ❓,2
"আল্লাহ হজরত মহম্মদের দেওয়া একটা ফেক মিথ্যা নাম । ঐ ফেক মিথ্যা নাম নিয়ে, হজরত যত খুশি মেয়ে ভোগ কোরেছে । কিন্তু বাচ্চা জন্ম দিতে পারেনি 😛😝😜 হজরতের নারী সেক্সের মজার নাম আল্লাহ।",2
সবাইকে ধরে ধরে মুসলিম বানানো দালালি ধর্ম ইসলাম ধর্ম অধর্ম কেউ নেয়.,1
মালায়নরা আর নাস্তিক হল গরু আর শুয়োরের চোদা অবৈধ/জারজ সন্তান।,2
"দ্রপতী ও পাঁচ ভ্রাতার ধোনের চুদা উপভোগ করেছে। হিন্দুরা হল সেই পঞ্চ পান্ডবদের বংশধর। অর্থাৎ হিন্দুরা হল জারজ এর থেকে বোঝা যায় হিন্দুদের মধ্যে মা,বোন, ছেলের বউ, নিজের মেয়ে ও ভাইয়ের বউকে চুদা হিন্দু দেবতাদের দ্বারা অনুমোদিত।",2
"তর নবী তো নাবালিকা খাদিজা কে রেপ করেছে। নিজের ছেলের বউ কে বিয়ে করেছে, এবং থাকে বিয়ে করে চুদে গাবিন করেছে। তর নবী তো লুচচা",2
"হিন্দুরা তো নিজের আপন মা'কে চু** আপন বোন কে চু*, বাবা নিজের আপন মেয়েকে চু* ভাগ্নে নিজের আপন মামি মাসি কে চুদে আর ভাতিজা নিচের আপন কাকী পিসি কে চুদে এটাই হিন্দুদের সংস্কৃতি প্রমাণ।",2
রাম নিজের সৎ মা'কে চুদেছিল এজন্য রামের পিতা রামকে বনবাসে পাঠিয়েছিল ছিল। কৃষ্ণ তার মামার স্ত্রী অর্থাৎ তার মামী রাঁধার সাথে যৌনক্রিয়া করেছিল অর্থাৎ চুদেছিল কৃষ্ণ একজন ধর্ষক ছিল।,2
সমকামীতা প্রথম প্রচলন করে শিব ও বিষ্ণু অর্থাৎ হিন্দুরা,2
প্রথম পশুর সাথে মানব সঙ্গমের অর্থাৎ যৌনসঙ্গমের/যৌনমিলনের প্রচলন করে শিব অর্থাৎ হিন্দুরা।,2
"মুসলিম রা যে নিজের মা বোন এর সাথে সেকস করে, তা পৃথিবীর সব জাতি জানে। আর হিনদু রা কেমন তা পৃথিবীর সব জাতি জানে।",2
ব্রম্মা নিজের আপন কন্যা সরস্বতীর সাথে বিবাহ করেছিল। এবং তাদের একটি পুত্র সন্তান হয় যার নাম ছিল মনু।,1
পৃথিবীর সর্বপ্রথম গে ছিল শিব ও বিষ্ণু শিবl,2
হিন্দুরা হল দেবতাদের জ**জ সন্তান। কারন মহাভারতের পঞ্চপান্ডব এর বড় উদাহরণ। পঞ্চপাণ্ডবের মা একজন ছিল। কিন্তু তারা ছিল ৫ জন ৫ দেবতার সন্তান। যেমনঃ অর্জুন ছিল ইন্দ্র এর সন্তান এর থেকে বোঝা যায় যে হিন্দুরা প্রকৃতপক্ষে জ**জ।,2
"তোরা বালের জাতি, জঙ্গি জাতি, সারা পৃথিবীর সবাই তোদের ইসলাম জঙ্গি ধর্ম নামে সবাই চিনে। তোদের ধ্বংস সময়ের ব্যপার ধৈর্য ধর।",1
দুর ভন্ড। হিন্দু ধর্ম ভন্ড তাই সে সত্য ধর্মে ইসলামে এসেছে।,1
হিন্দু মানেই পৃথিবীতে সবচেয়ে নিকৃষ্টতম জাত এরা কোনো ধর্মের মধ্যে পড়ে না এই জাতের গীতা বেদ সমপূর্ণ মিথ্যা এবং বানোয়াট হিন্দু পৃথিবীতে অচিরেই ধংস হচ্ছে আরও ভবিষ্যতে,1
হিন্দুদের মত এত নিকৃষ্ট জাতি আর নেই ! হিন্দুদের জন্যই হিন্দুর দূরবস্থা ৷,1
ইসলাম মানবতা স্হাপন করেছে কাফের হিন্দু হত্যা করে।REPLY,2
"মুসলমানরা নিজেরাই ভালোভাবে জানে, ""ইসলাম ধর্ম একদিন গায়েব হয়ে যাবে ।""",1
কিরে সালা মূর্খ চোদা। এখনো নিজেকে হিন্দু জাতি বলতে ইচ্ছে করে মালূর বাচ্চা। বড় বড় কথা না‌ চোদাইয়া প্রমাণ দেখা। তোদের নূংরামী তোদের চোখের সামনেই তুলে ধরলাম। প্রমাণ ছাড়া কথা বললে মুখ টাইনা ছিঁড়ে লবন,2
তোর কৃস্ন শিশু ধর্ষক,2
হিন্দুরা বিশ্বাস করে বহু দেব দেবীতে । মহাভারতে ও দেবদেবীদের ধর্ষণ তো রয়েছে ।,2
ধর্ষণের ধর্মে থেকে মিথ্যা বলেন কেন আর অপব্যাখা করেন কেন ? এটাই বুঝি ধর্ষকদেব দেবীদের শিক্ষা! !!!😅,2
"তোদের গীতা হচ্ছে একটা চটি বই এটা আমরা সবাই জানি,,, গীতার নামে প্রশংসা করে কোন লাভ নেই,,,,মাদারচোদের বাচ্চা",2
"আসলে‌ সত্যটা গায়ে‌ লাগতে কষ্ট হয়,,,,তাই মাদারচোদ কথা ঘুরাবিনা তা নাহলে শুধু চুদা খাবি,,,গীতার যে আরো কতো বৈজ্ঞানিক ভুল আছে আমি জানি",2
"তোদের হিন্দুদের জন্য সবকিছু হালাল,,,এমনকি মাকে চুদাও হালাল!!!",2
কুত্তার বাচ্চা শিবের কাটা নুনুর পুজারী! তোরা যা করিস তা তোদের রেন্ডি ধর্মে নিষিদ্ধ। নিচে দেখ বেজন্মা বেহায়া বেশ্যা অবৈধ জাতি,2
বাংলাদেশের ৯৯% হিন্দুরা তারা নিজের গ্রন্থ সম্পকে জানেনা। সেখানে মূতি পূজা নিষিদ্ধ।,0
"খানকির পোলা মালাউন তোদের হিন্দুধর্মের দেবদেবির চোদাচোদি হচ্চে তোদের জন্য ভালোবাসা,,, রাখ মাগির পোলা তোদের হিন্দুধর্মের ভালোবাসা তোর পাছায় দিয়ে ভোরমু =হিন্দু ধর্ম হলো পুরো",2
বিশ্ব নবীর গনিমত এর মাল ভাগাভাগি আর দাসীদের শয্যা সঙ্গী বানানোর বৈধ আইন উপভোগ কারী আগা কাটা জন্মান্ধ মুসলিম করবে দেব-দেবীর বর্ননা?,1
তোর লেখা গ্রন্থ তুই পড়ে আনন্দ লাভ কর আগাকাটা জন্মান্ধ বর্বর মুসলিম।,0
হিন্দু ধর্মে দাসদাসী প্রথা এবং উঁচু জাতের হিন্দুরা নিচু জাতের হিন্দুদের সাথে যৌন মিলন করতে পারবে দাস দাসীর মতো।,1
"শুন শয়তান মালাউন হিন্দুধর্মের চোদাচুদি ও নষ্টামি এগুলো Ignore কোরে কোনো লাভ নেই😎,,,এই সত্যগুলো সবাই জানে বেশি চালাকি করলে,,, তোদের 18+ দুর্গা মাগীকে চুদে ভোদা ফাটিয়ে দিবো",2
"হিন্দু ধর্মেও এই নাস্তিক চরিত্র বাদ পড়েনি। বরং হিন্দু ধর্ম হল নাস্তিক্যবাদের প্রাথমিক এবং আদিস্তর,প্রথা। কারণ ""Sun God"" সূর্য দেবতা নিজের মায়ের সাথে সেক্স করেছে।",1
তোর মায়ের হেড়ার ভিতর তোদের বালের শিব লিঙ্গ ঢুকিয়ে দে....।,2
সব জানে আগা কাটা বর্বর জন্মান্ধ মুসলিম জাতি। আর কেউ কিছু জানেনা।,1
হিন্দু ধর্মকে চুদি মাদারচোদ.......এইগুলো বালের প্রমাণ,2
"ভালো করে দেখ বেদের স্লোকে লেখা আছে,,,দেব-দেবিদের নষ্টামি ও চোদাচুদি........আন্ধা নাস্তিক....।",2
"হে বর্বর শিবের কাটা নুনুর পুজারী, শিবের নুনু কেন কেটে দেওয়া হয়েছিলো সেই ইতিহাস জানলে তুৃমি আর হিন্দু ধর্মে থাকতে না",2
চিন্তার কোন কারন নেই!!!!!!!!!! দাজ্জাল মোহাম্মদের এর প্রতিষ্ঠিত ধর্ম ইসলাম এবং কোরান বিশ্বব্যাপী নিষিদ্ধ হতে চলেছে!,2
মোহাম্মদ যে একটা গুন্ডা মাফিয়া ছিল তার প্রমান বদরের যুদ্ধের পটভূমি,2
মুসলিম মানেই গোঁজামিল আর মিথ্যা কথা। অবশ্য নবী মোহাম্মই মিথ্যা কথা বলার নির্দেশ দিয়েছে।,1
ভাই উটের মুএ খাওয়া ভালো কোরান এ আছে তাছাড়া মুহাম্মদ এর মূএ বিছানার নিচে রেখে ছিলো সেখান থেকে সাহাবী খেয়েছে তা ও আছে।,2
কোরান একটা হাস্যকর কিতাব,2
যেহেতু সংখ্যালঘু হিন্দু তাই তার বিচার করা হবে না। মেডেল দেওয়া হবে।,0
হিন্দুদের ধর্মের বিরুদ্ধে কথা বলেন গ্রেফতার হয়ে যাবেন,0
মুসলমানদের অজ্ঞতার সুযোগ নিয়ে কাফেররা মুসলমানদের বোকা বানাইয়া রাখতেই পছন্দ করে।,0
"আমি হিন্দু। সব ধর্ম কে শ্রদ্ধা করি। কিন্তু এই সমস্ত মুমিন, হূজুর, ওয়াজি আর জিহাদিদের জন্য ইসলাম কে ঘৃণা করি।",0
আল্লা কত জানোয়ার রে ভাই। এসব কথা বার্তা তো জানোয়ার ছাড়া আর কেউ বলতে পারে না।,2
বাস্তব ঠিক তার বিপরীত। পৃথিবীর সব দেশের দিকে তাকালেই দেখা যায়। যেখানে মুসলমান সেখানেই অশান্তি।,1
"সারা পৃথিবীতে যাদের ধর্মকে শিখণ্ডী রেখে অশান্তি মূলক কাজ, সেই ধর্মের নাম ইসলাম। উহা ইসলাম নহে, বরং বলুন পিসলাম। P",0
ইসলাম একটা মানসিক রোগ!,1
"শুধু কি হিংসা , পাশবিকতার চূড়ান্ত ! এদের পাপ বলে কোন কর্ম নেই । কারণ ওদের আল্লা হাল্লা করে বলেছে তোমরা মারো কারো লুটো নষ্ট ভ্রষ্ট করো , আমি তোমাদের জান্নাতে জায়গা দেবো ।",1
হিংশ্র কোৰানেৰ বানী আৰ পয়দা হচ্ছে হিংশ্র লুভিয়া গণমতেৰ মাল খাওয়া অমানুষ মোমিন | মানব সমাজে বসবাস কৰাৰ এক বিন্দুউ উপযুক্ত নয় |,0
নির্লজ্জ মুসলিম ধর্ম,2
"মুসলিমরা কোনদিন অন্য ধর্মের মানুষ সহ্য করতে পারে না,মুসলিমরা লোক দেখানো বন্ধুত্ব করে",1
কোরআন হিংসার বাণী ছড়ায়।,1
অসভ্য জাতি ইসলাম,2
"সন্ত্রাসবাদী, মুসলিম মেয়েদের তালাক এর নামে বেশ্যা বানানো, অমুসলিম মেয়ে দের রেপ আর সমস্ত কু কর্ম করার নাম ই মুসলিম।",2
এই মৌলানা গুলোর কথা শুনলে মনে হয় ইসলাম ধর্ম শয়তানের ধর্ম।,2
"1450 বছর আগে পর্যন্ত পৃথিবী খুব শান্তিপূর্ণ জায়গা ছিলো কারণ তখনও পযর্ন্ত ইসলাম র্ধমের জণম হয় নি। ইসলাম শেখায় হিঙসা, খুন, ঘৃণা, ধর্ষণ, লুট, নিকা হালালা, কোরবানী।",2
ইসলাম ভয়ঙ্কর বিষাক্ত ধর্ম ।ইসলামকে ভারত থেকে তাড়াতে হবে ।ইসলামের বিরুদ্ধে জেহাদ করো।,1
"এটাই ইসলামের প্রাকৃত রূপ, ইসলাম কখনো শান্তির ধর্ম হতে পারে না",1
ইসলাম হলো মানুষ জাতির কলংক,1
"পৃথিবীতে যত বড় বড় জঙ্গি সবাই মুসলিম, ওরা আমাদের বন্ধু মনে না করলে আমরা করবো কেনো",1
ইসলামধর্ম শত সহস্র খুনীর জন্মদাতা । ইসলাম অশান্তির​ ধর্ম ।REPLY,1
কোনো ভালো শিক্ষা ইসলামে পাওয়া যায় না,1
মোল্লাদেরকে দেখলেই বুঝা যাই তাদের নবী মোহাম্মদ কত ভয়ংকর ছিলো .এই গুলোকে দেখতেই বন মানুষের মত লাগে,2
"আসলে ইসলাম কোনো ধর্মই নয়,ঐটা হয়েছে সৌদিআরবের রাজনিতি।",1
তার মানে বিধর্মীর পরে আল্লাহর জন্ম। কোরান শরীফ তাহলে recently লেখা।,1
"এটা ইসলাম ধর্ম নয়, এটা ইসমাইল (শয়তান) ধর্ম প্রচার করছে।",1
মক্কায় তো শিবের পুজো হয় আবার বড় বড় কথা,2
রাম ছিলেন একজন আচোদা ঘোরাREPLY,2
"মহাউম্মাদ ছিলো ডাকাত এবং লুচ্চা,এরা হয়েছে তার অনুসারি।",2
এই পগলের বিলাপ শুনে মনে হলো আল্লাহ এক ও অদ্বিতীয় না। ধার্মি ভদে আল্লাহ ও ভিন্ন। একে দ্রুত মানুষিক ড: দেখানো দরকার।REPLY,0
"তার আগে, মুসলিমদের পৃথিবী ছাড়া করো। মার্কিন প্রেসিডেন্ট বলেছেন, পৃথিবীর সমস্ত মুসলমানদের ধরে ধরে মঙ্গল গ্রহে পাঠিয়ে দাও। সেখানে ভাই-বোনে; মা-ছেলে, বাপ্-মেয়ে চোদা চুদি বংশ বিস্তার করে বেঁচে থাকুক।",2
ইসলাম ও কোরান মুহাম্মদ ও খলিফা দ্বারা সৃষ্টি। কোরান বুঝে পড়লে সবাই বুঝতে পারবে।,1
ঠিক বলেছেন মুসলমান ছাড়া সব জাতি নাপাকREPLY,0
কুরআন যারা পড়ে তারা মানসিক রোগী,1
মুসলিমরা মুখে বলে ঈমানদার পৃথিবীর সবচাইতে বেইমান ধর্ম হচ্ছে মুসলিম ধর্ম,1
তোদের নবী মহম্মদ 🐫 উটমুত্র পানকরেছিল । শিশু মাদী উট ধরসন করে ছিল।,2
"আইশা একদিন আপনমনে বাড়িতে পুতুল খেলছিল, মহম্মদ আইশা কে খাবারের লোভে দেখিয়ে ধরসন করে ছিল।",2
মুসলমান মেয়েদের গোপনাঙ্গ কেটে ঝুলিয়ে দাও,2
হিন্দুরা দাজ্জালের👁👁👌👌সহযোগী,1
বাল কুরআন পড়ে পড়ে তুই আবাল হয়ে গেছিস তাই ভুল বোকছিস,1
মানুষ হারে হারে হিন্দু ধর্ম ত্যাগ করছে প্রতিদিন : ★1.হিন্দু ধর্মের রীতি নীতি একদম বাজে।,1
মুসলমান রা জানোয়ার হয়।সেই জন্য কোন মুসলমানদের বারিতে ফুলের গাছ নেই।কারন ইসলাম সেই শিক্ষাই দিয়েছে।,1
মোছলমান জাতটা সুদু ডংস করতে জানে । পরকাল ভলতে কিছু নেই জাহবে বতমান এই টি সত্য ।,1
ইসলাম হলো মিথ্যা ধর্ম আমি 100% নিশ্চিত,1
"ইসলাম মানুষত্বের বিরুদ্ধে রয়েছে ইসলাম মানুষকে কাফির, মুশফিক, নাস্তিক হিসাবে দেখে , ইসলাম কোনো মানুষের শুদ্ধ ধর্ম হতেই পারেনা ,",1
"মুসলিম আরব জাতি "" যাদের ধর্মই হচ্ছে বিধর্মি কাফের (হিন্দু,বৌদ্ধ,খৃষ্টান,ইহুদি)দের হত্যা করা,তাদের কাছ থেকে ভালো কি আর আশা করা যায়।",1
"ইসলামরা গো হত্যা করে, এরা মানুষ হত্যা করতে পারবে না তাতে কোনো সন্দেহ নেই , এরা সন্ত্রাসী এরা শয়তান",1
"হিন্দু ধর্ম নামে কোন ধর্ম নেই, যে ধর্ম কে আমরা হিন্দু ধর্ম নামে জানি সেটার আসল নাম সনাতন ধর্ম, যার সঙ্গে বর্তমানের হিন্দু ধর্মের কোন মিল নেই.",1
এই বর্বর ইসলাম অধর্ম যেই পাপ করে চলেছে এদের ধ্বংস আর বেশি দূরে নয়।,1
"ধর্ম মানুষকে অমানবিক, মানুষে মানুষে বিভেদ সৃষ্টি করে। সব অশান্তির পেছনে ধর্মের কারণ।",1
"ইসলাম"" আফিম নয়, শুধু হিন্দু ধর্ম আফিম।",1
"আল্লার বাপের ও সাধ্য নেই তোদের কুকুরদের বাঁচানোর, চেয়ে দেখ মায়ান্মার, সিরিয়া, লাবিয়ার দিকে।",2
অন্য ধর্মের পুরুষ মানুষ কাফের। কিন্তু অন্য ধর্মের স্ত্রী লোকদের বিয়ে করলে মক্কার পূন্য হয়। কি যুক্তি? 🤣,2
ইসলাম র্ধম না থাকলে পৃথিবীতে শান্তি বিরাজ করতো,1
রাম ছিলেন একজন আচোদা ঘোরা,2
"যা নাযিল তাই ফাজিল ! দুই কলম পড়ে ইসলাম গ্রহন করা ? তার মানে এটা কোন ভাবেই অল্লা তল্লার বানানো নয় , কারন এক লোক আরেক লোককে মুসলমান বানাচ্ছে ? কখনও লোভ দেখিয়ে , কখনও ভয় দেখিয়ে , এটাই তো ইসলামের ইতিহাস ! আবার ঐ আসমানী জাহান্নামী কেতাবে কে এক ভুঁইফোড় অল্লা লোকদের সম্বোধন করছে যে ইসলাম নেবে তার জন্য জান্নাত অপেক্ষা করছে আর যারা নেবে না তারা সোজা জাহান্নামে ! কি থিয়োরী , আহা মরি মরি ।",1
"মুসলিম দেশগুলোর সকল সম্পদ ফ্রান্স ও বিটিশরা জোর করে বিশ্বডাকাতি করে নিয়ে গেছে,,সব লুটেপুটে খাইছে,এজন্য আজ মুসলিমরা গরিব,,,,,,,আর মুসলিমদের সম্পদ লুট করে ওরা ধনী,,,,,তাই আগে এটার প্রতিবাদ করুন,,যদিও আপনি করবেন না কারণ আপনি মালাউনের বাচ্চা মালাউনদের দালাল,,,,পর্ণ lover আপনি",1
তোরা নিজেরাই বা কিসের সম্মান দিস। পুজার আগে দেবীর ন্যাংটা দেহ দেখিস। কয়দিন কাপড় পরিয়ে আবার পা দিয়ে ফেলে দিস পানিতে। তোদের মত ডান্ডিদের কি বা সম্মান আছে। যাকে পুজা করিস তার গায়েই পা তুলিস।,1
হিন্দু ধর্ম নামে কোন ধর্ম নেই,1
হিন্দু ধর্ম সবচে প্রাচিন ও ভুলে ভরা একটা ধর্ম।।।ভালো ভাবে দেখলে এটা কোনো ধর্মই না।।,1
হিন্দু ধর্মের মতো ফালতু জিনিস পৃথিবীতে ২ টা নাই।।,1
মুসলিমরাতো শত্রুই তার চেয়ে বড় শত্রু হচ্ছে মুসলিম তোষন কারী হিন্দুরা,1
ইসলাম ধর্ম মানেই জেহাদি দের তৈরী করা কাল্পনিক ধর্ম।,1
"হিন্দুদের কোনো দেশ নেই,,,ভারতে আসলেও শান্তি পাবে না,,,",1
"সারা পৃথিবী তোদের আল্লাহর মুখে হাগে, মোতে। চীনে:- আল্লাহর মুখে চীনা মেয়েরা মাসিকের ন্যাকড়া গুঁজে দেয়।",1
দু:খ একটাই সারা দুনিয়ায় একটাও হিন্দু রাষ্ট্র নাই। ভারতকে হিন্দু রাষ্ট্র দেখতে চাই। আগে মুসলিমদের বহু বিবাহ বন্ধ করতে হবে।,1
ধর্ম আফিম ছাড়া আর কিছু না.,0
ইসলামের ধবংস কামনা করি,1
"ইসলাম,মুসলিম দুটো হারাম হিন্দুদের পতনের কারণ হিন্দুরা কবে জানবে",1
তোরা সৃষ্টি কর্তার বিরুদ্ধে গিয়ে ধোনের মাথা কাটিস। মোহাম্মদ তোদের ভুদাই বানিয়েছে। যতই তোরা মোহাম্মদের ধর্ম পালন করিস। ভগবানের কাছে ধরা পড়তে হবে একদিন।,2
উন্মাদ মানে পাগল। মোহাম্মদ মানে মহাপাগল। তোরা হলো মহাপাগল এর অনুসারী।(ভুদাই)।,1
এই সব থেকেই বোঝা যায় যে ইসলাম শয়তানের তৈরি ধর্ম।,1
জম্বু কাশ্মীর থেকে মুসলমান হটালে চিরতরে শান্তি আসবে।,1
সব সমস্যা সৃষ্টি হয়েছে কোরান থেকে,0
ইসলাম মে কোন ধর্মী শিক্ষা নেই কি শিখবে ইসলাম ধর্ম থেকে ।যার ধর্ম বড় সে কোনদিন অহংকার করে না,0
ইসলাম ও কেনার মুহাম্মদ ও খলিফা দ্বারা সৃষ্টি।,0
পৃথিবীতে ইসলাম নামক মারনব্যাধি যতদিন থাকবে ততদিন বিশ্বশান্তি বিঘ্নিত হবে....,1
"চিন দেশের President যথার্থ ই বলেছেন যে, ইসলাম হল আসলেই একটি মারণ রোগ।",1
হিন্দু ধর্মের হাজার হাজার অশ্লীলতা,1
অসভ্যতার শেষ কথা হল মুসলমান ও মুসলিম ধর্ম।,1
ইসলামে যৌনদাসী হালাল। ইসলাম ছাড়ার জন্য আমার এটাও অন্যতম কারণ।,0
ওরা তো উটের মুত্র পান করে। নবী মুহাম্মদ নিজেও উটের মুত খেত,1
মুসলিম দের যদি ভালো কিছু থাকে তো সেটা ১%,0
মুসলিমরা আলো নয় ধংসের তান্ডবলীলা নিয়ে এসেছিল।,1
মুসলিম কোনো ধর্ম না। এটি একটা রোগের নাম।,1
কোটি কোটি লোক হত্যা ও কোটি কোটি নারী কে ধর্ষণ করেছিল মুসলমানরা।,2
ইসলাম ধর্ম ঈশ্বরের ধর্ম নয় এটা শয়তানের ধর্ম। তাই এরা জঙ্গি আতংবাদি হয় নিরিহ দের হত্যা করে বেরায়।,2
"মুসলানদের অতি রসের মোন ভুলানো কথায় গলে পড়বেন না, ওরা ছন্দবেশি মুখোস ধারন করে আপনার সাথে",0
পৃথিবীতে সর্বপ্রথম নিজ মেয়েকে ধর্ষন করে প্রেগন্যান্ট করে কে? উঃ #ব্রম্মা ।,1
কোরআন শরীফ একটি শয়তানের কারখানা।,1
মুসলিম ধর্ম একটি সন্ত্রাসী ধর্ম একটি পাপী ধর্ম। এই ধর্ম ধবংস হয়ে সারা পৃথিবীতে আবার হিন্দু ধর্মে পরিণত হবে।,2
এক দিন ঠিকিই ইসলাম প্রিথীবি থেকে বিলুপ্ত হয়ে যাবে,0
নমস্কার ইসলাম অবৈধ ধর্ম ।যার কথা শুনলে ঘৃণা করে ।।।,1
ইসলাম কখনোই শান্তির ধর্ম হতে পারে না! সারা দুনিয়ার মানুষ অতৃস্ট এই জাতির জালায় |,1
সনাতন ধর্মের নোংরামি সন্মন্ধে আমার আর কিছু জানতে বাকি নাই। অজথা বকিস না চুপচাপ থাক।,1
ইচলাম কোনো ধর্ম নাহয় ইসলাম হল ভাইরাস,1
কামশাস্ত্র ভগবত গীতা আমার পড়ার দরকার নেই।,1
"দারুন ধর্ম ইস লা ম, শুধু হুর আর হোর",1
"আমি আল্লা ও রসুলের বিধান মানি না ।আমি চ্যালেঞ্জ করছি, ক্ষমতা থাকলে আমাকে শাস্তি দিক।",0
"ইসলাম ধর্মে নারীকে আরো বহু রকম ভাবে শোষণ, বঞ্চনা ও নির্যাতন করার বিধান দেওয়া হয়েছে ।",1
"একদম ঠিক বলেছেন। ইসলাম কোনদিনোও নারীদের সম্মান দেয়নি, আর দেবে না।",1
"আল্লাহ নারীদের জন‍্য রেখেছে দোজোকের আগুন। সে নামাজ, রোজা, হজ যাই করুক না কেন।",1
"নবী মহমমাদ কে কেন মহান বলা হয় কে জানে? সারা জীবন ধরে সে করে গেছে খুন, ধর্ষণ, লুট, ঘৃণা ইত্যাদি।",2
"বিশ্বকে ইসলাম মুক্ত করতে হবে , তবেই বিশ্বে শান্তি প্রতিষ্ঠা হবে",1
"কুরআন কিতাব টাই তো ভুল এবং অন্য ধর্ম থেকে ঝাড়া। আল্লাহ তো কাল্পনিক চরিত্র যার কোনো অস্তিত্বই নেই, আর তাকে নিয়েই যত ঝামেলা খুনোখুনি।",1
মুহাম্মদ এর চামচা সয়কাৎ ।ইসলাম ধর্ম তো বানানো ধর্ম ।ইসলাম যদি এতই ভাল ধর্ম তো মুসলিম কেন ।সনাতন ধর্ম গ্রহণ করছে,1
ইসলাম ধর্ম যদি লোক গ্রহন করে একজনকে বারিয়ে বলো এক লাখ এটাই তো কাজ ইসলাম ধর্মের অন্য ধর্ম কে কি ভাবে মারা যায় আর ছোট করা জায় ।,0
তার বাকপ্রতিবন্ধী স্ত্রীর জন্য খুব খারাপ লাগতেছে!! একজন বাকপ্রতিবন্ধী কে নিজের স্ত্রী করে সব অধিকার দিয়েছিল সে তার জন্য ভগবানের কাছে প্রার্থনা করি! এই জঘন্য ঘটনা একমাত্র ইসলামেই সম্ভব,1
"হিন্দু ধর্মে এর থেকেও জঘন্যতম অপরাধ হয়, সেটা সবাই জানে 🙂",1
আর হিন্দু ধর্মটাই হলো পতিতালয়ের ধর্ম 😷 তোদের প্রত্যেকটা দেব-দেবী ভগবানগুলা পতিতালয় গুলার মত প্রতি রাতে একেক জনের সাথে বিছনায় সময় কাটায়,1
