Text,label
তোর মা কে চুদে মেরে ফেলেছে।।,2.0
"আরে আগে তোদের উইঘর মুসলিম মানুষ,বাচ্চা,মহিলাদের আগে বাচা না হলে চাইনিচরা চুদে চুদে মেরে ফেলবে",2.0
বেশ্যার বাচ্চা গালি দিলি কেন।,1.0
আরে মাগির পোলা তুইতো আরেক জাইরগা,1.0
খানকিরপোলা তোর জন্ম আমার মাল দিয়া।হালা বেশ্যা চুইদা আমি তোরে বার করছি।মাদারচোদ বাপ ক আমারে।তর মায়রে চুদি।তর জন্ম বেশ্যা পাড়ায়।,2.0
খানকিরপোলা মাদারচোদ দালাল গিরি চোদাও। আকবারে মাদারচোদ বানাইয়া ছাইরা দিমু,1.0
মাদারচোদ তর বাপ ত আমি তাই তুই আমার কাস থাকে গালি শিকচছ।এক বেশ্যা চুইদা ফাটা কনডম এর ফসল তুই।,1.0
"শুয়োরের বাচ্চা পাকিস্তানি বেজরমা, তোর যে মার ভুদা দিয়ে বের হোয়েছিস, আবার তোর সেই মার ভুূদার ভিতর ঢুকায়ে দেবো শুয়োরের বাচ্চা, তোর কোনো বাপ সামনে আসার খমতা নেই কুওার বাচ্চা কুথায় থাকিস",2.0
তোর ভিডিও তোর পুটকিতে ভইরা দিমু ।।কুত্তার বাচ্চা। ।,2.0
তুই এইনো বাল ফালতে আইছচ কেরে?ইসলামের নাম ব্যবহার করে ভণ্ডামি। মুত খাইতারছ না?পোদমারা দে গা যা।,1.0
"শুনরে চোদনা,তোদের মালুদের দেশে পাঠানো হবে। না হয় যৌন দাসী বানানো হবে।",2.0
কোলকাতার মালু গান্ডুর গোমুত্রখোর চুতিয়ার বাচ্চা গুলো হল কাংলাদেশি আর বাংলাদেশের লোকেরা হল বাংলাদেশি... তোদের খানকি দুর্গা কে সুয়ার দিয়ে আর গরু দিয়ে চোদাই তোদের মত চুতিয়া জারজ মালুদের চোদার আমাদের টাইম নাই বুঝলি খানকির পুত জারজের বাচ্চা কাংগাল,2.0
"তর মা মনে হয়ে তরে পতিতালয়ে জন্ম দিছে। না হয় তুই কনডম দূর্ঘটনার শিকার। 😂😂,। কিরে মালাউন তর কোনো বোন আছে নাকি?৷ যদি থাকে তাহলে বাংলাদেশে পাটিয়ে দিস, ভাল টাকা পাবে",2.0
তোদের বইলাম্পির হেডারে চুদি,2.0
১০ দিনের সঙ্গমে তোর মত এক একটা জারজ জন্ম দিয়া গেছে ? তোদের মত চুতমারানির পুতেরে পাইয়া জাতী খুব লজ্জিত ।,1.0
"বলে কিরে কাংলু? এ ব্যাটা হিরোইঞ্চি নির্ঘাত হিরোইন ইয়াবা খোর। ভালো করে শুনে রাখ তোর মুখে যদি হেগে দেইনা,,, তাও কাউকে কিছু বলতে পারবিনা। কপ করে গিলে খেয়ে নিবি।",2.0
"এই খানকীর ছেলে, কাটা চোদার বাচ্চা, আগে ইতিহাস পড় খানকীর ছেলে। তোর যোগ্যতা নাই কবিগুরু আর বিদ্যাসাগর কে নিয়ে কথা বলার।",1.0
তোর জন্য কয়েকটা কুত্তার নুনু কেটে শুটকি করে রেখেছি। ওগুলো সব কয়টা একসাথে তোর পোঙ্গার ভেতরে দিয়ে তারপর সংরক্ষিত কুত্তার বীর্য সিরিঞ্জের মাধ্যমে পুশ দিয়ে ঢুকিয়ে দেবো।,2.0
হাসিনা তোমাকেও জেলে ঢুকানো হবে,2.0
কোটা চাইলে আন্দোলন করতে হবে,1.0
হিন্দুরা সাবধান হয়ে যাও কারন আমরা মুসলিম দের সাথে তরা পারবি না,1.0
তোমার বাচ্চার ডেলিভারি কবে হবে? যদি নরমালে না হয় কুড়াল দিয়া বাচ্চা বাহির করতে হবে,2.0
পুলিশ কে।মার,2.0
তরে সামনে পাইলে দেহ থেকে মাথাটা আলাদা করে ফেলতাম,2.0
কুত্তার বাচ্চা তোরে পাইলে জবাই করতাম,2.0
তর মাকে পাইলে জবাই করতাম,2.0
একবার দেখা হক আগে ধরে নিয়ে যায়ে ইচ্ছে মত পিটাব,2.0
তোরে বলছি না ঐ দিকে গেলে খবর আছে তোর,2.0
আর একবার যদি তোরে এই এলাকায় দেখি মেরে গাছে ঝুলিয়ে রাখব বে,2.0
চুপচাপ সামনের দিকে যা পিছনে ফিরে তাকালে তোর গলা ধরে ওই পুকুরে চুবাবো‌। পানি খাইতে হুস পাবি না। ভাগ,2.0
চিনিস আমায় বে। এলাকায় না কি খুব পাকনামি করস। মেরে হাড়গোড় ভেঙে হাতে ধরে দিব। নাম আমার রুস্তম আলী খায়া ফালামু,2.0
খায়া ফালামু,2.0
তুই দেখি এই বড় ভাইদের সালাম দিস না। এ বে তুই কে হে। নিজেরে কি ভাবস। শালা নাক টিপলেই দুধ বেড় হবে। তোরে আজকে সকলে মিলে খাইছি রে,2.0
আমাকে ১ লাখ টাকা দিন অন্যথায় আমি তোর সমস্ত ফটো এবং ভিডিও ফাঁস করব,2.0
আমি  প্রথম  থেকে  পছন্দ করতাম  না  রানুকে,1.0
বাঁশ নিয়ে ভরে দিতে হবে শালীকে,2.0
তোমার চামরা গোটানোর দরকার। শালা ভিডিও করো। তোর মার মতোই রে ওই মহিলা।,1.0
ওরে গারে লাথি মেরে রানাঘাটে বসাও আর পারছি না এই কথাগুলো শুনতে,2.0
"এই ধরনের যারা ভিডিও করে, তাদের কে জান্ত পুড়িয়ে মারা উচিৎ,	",2.0
খানকিছেলে শুধু না এদের ফ্যামিলি  শেষ করে দেওয়া দরকার,2.0
ওই  খানকি  ছেলের  ধোন  কাটা  নেওয়া  উচিত,2.0
এই কুত্তার  বাচ্চা  গুলোকে  জ্যান্ত  পুড়িয়ে   মারা  উচিত .,2.0
রানু  মণ্ডলকে  জুতো  খুলে  মারা  উচিত,2.0
এই  শুয়োর  দেরকে  জেন্তো   পুড়িয়ে  মারা  দরকার,2.0
এই  দুটোকে  জ্যান্ত জ্বালিয়ে  দেওয়া উচিত,2.0
খানকির  বাচ্চাদের  কচুকাটা  করা  দরকার  ছিল  ধোন  কেটে  ফেলো  মাদারচোদদের ...,2.0
হাত পা কেটে ছেড়ে দিতে হবে। ফাঁসি দিয়ে কিছু হবেনা।,2.0
এই  সব  জাতদের  রোদে  গুলি  করে  মেরে  দেওয়া  উচিত,2.0
ফাঁসি  চাই  কুত্তার  বাচাদের  সব  কটার,2.0
পিট হিতিরে মাগির এই গান আমার কানে আসলে আমার মাথা আর ঠিক থাকেনা মনে কয় খালি তারে জুতা দিয়া পিটি,2.0
একটা একটা নাস্তিক ধর ধইরা ধইরা জবাই কর,2.0
তসলিমা নাসরিনের যবাই করে ফেলবো,2.0
তর সাহস থাকলে দেখা কর তরে জ‍্যান্ত কবর দিমু.,2.0
ওই চুপসে গেলি নাকি দেখা কর তরে কুরবানী করুম..,2.0
তকে এমন মারার দরকার যাতে দাড়ায়তে না পারিস,2.0
"Same  টাইম এ  রাস্তার মোড়ে  দাঁড়  করিয়ে  পাথর  মেরে  মেরে  মারা  উচিত  সব  গুলোকে ,	",2.0
পিটানো দরকার ওদের সব কয়টাকে,2.0
এইসব জানোয়ার দের স্পটে ইন কাউন্টার করা দরকার ?,2.0
ওকে মারা উচিত।,2.0
থাস  করে  করে  চড়  মারলে  গালে  ঠিক  হয়ে  যাবে  সব,2.0
আমার জুতোটা ছুড়ে মেরে দিতে ইচ্ছে করছে রানু দি কে ।,2.0
হায়দ্রাবাদের মতো এনকাউন্টার করতেই হবে। নচেৎ এক মাসের মধ্যেই ফাঁসি চাই।,2.0
পুরো ফ্রান্স জ্বালিয়ে দিলেও তো কম হবে....,2.0
যদি ক্ষমতা থাকতো তাহলে ওই সরকারকে এভাবে পুড়িয়ে হত্যা করতাম,2.0
ছাত্রত্ব বাতিল করে ক্ষমা করা হোক।যেমনটা গতকাল হয়েছিল JUST এর ছাত্রের সাথে।,1.0
"ওর ছাত্রত্ববাতিল চাই,বড় ভাইদের প্রতি দৃষ্টি আকর্ষণ করে বলতে চাই ,শালাকে যেখানে পাবেন উদুম কেলাতে হবে,বাইন** একটা",2.0
খুব  তাড়াতাড়ি  চুদে  যাবে তুমি,2.0
ঐসব  শুয়োরের  বাচ্চা  গুলোকে  পেট্রল  দিয়ে  জ্বালিয়ে  দেওয়া  হোক অবিলম্বে ...,2.0
"শালা শুয়োরের বাচ্চাগুলো  তো  নরকের  কীট এর  থেকেও নোংরা ... নরকেও  ঠাঁই  হবেনা .... এই , এই ....এদের  তো  এসিড   চুবিয়ে  মারা  উচিত  কুপিয়ে ..কি  ভাবে  এত  ভালো  সুন্দর  মেয়েটাকে  মারলো ....",2.0
রানুর গালে গালে জুতা মার তালে তালে।,2.0
পুরা শরীর টুকরো  টুকরো  করে নদীতে ভাসাই দেওয়া  উচিত  ছিল,2.0
"ফাঁসি  অনেক  কম  শাস্তি , এদের  কুপিয়ে  মারা  উচিত  ঠিক  যে  ভাবে  ওই  শয়তান  গুলো  ওই  মেয়েটাকে কষ্ট  দিয়ে  মেরে  ফেলেছে  ঠিক  সেই  ভাবে  ওদের  মারা  উচিত ..	",2.0
আপনাকে  আচ্ছা  করে  কেলিয়ে  ল্যাংটো  করে  বাড়ি  পাঠানোর  ভিডিওর  সব  পার্ট  গুলোর  অপেক্ষায় থাকলাম,2.0
কথা বলার ভাব ভঙ্গি দেখলে পায়ের থেকে জুতা খুলে তারপরে রানু কে,2.0
হুমকি  দিছিস  কিনা  বল  সামনে পেলে তোকে যে কি করবোরে খোকা,2.0
তোদের  মুখে  জাস্ট  মারলে  তবে  ঠিক  হবে,2.0
সালিরে  ব্লেড দিয়ে  সারা  শরীর কেটে  নুন  লংকা ফেলা  উচিত,2.0
একে বাঁড়া পাশে পেলে এর মুখে বাঁড়া দিয়ে ব্রাশ করাতাম চুদির মাগি ।,2.0
ওকে গুছিয়ে কেলানো দরকার,2.0
এদের কে ফাঁসি দেওয়া ভালো হয়েছে,2.0
ভাইরে ওদের গুলি করে মেরে পেল,2.0
ও সব মামলা টামলা বাদ দিয়ে এদেরকে জনসম্মুখে পাথর নিক্ষেপ করে মেরে ফেলা উচিত,2.0
যতজন জানোয়ার একাজ করেছে সবগুলো জানোয়ারকে হাজারো মানুষের সামনে ফাঁসির দড়িতে ঝুলিয়ে রাখা উচিত,2.0
এই জানোয়ারগুলোকে গ্রেফতার করে কেটে টুকরো টুকরো করে যদি কুকুর শিয়াল কে খাওয়ানো হয় তাহলে আশা করি ভবিষ্যতে এ ধরনের অপরাধ কেউ করার সাহস পাবে না।,2.0
"ভিডিও টা দেখে আমার কান্না চলে আসছে, আমি বিশ্বাস করতে পারছিনা, আমাদের বেগমগঞ্জে এই ধরনের জগন্ন হতে পারে, সব গুলাকে ধরে ক্রসফায়ারে দিয়ে দেওয়া হোক",2.0
কোন কথা নেই সবাই মিলে তাকে ফাঁসি চায় ফাসি দেয়া হোক,2.0
"তাকে গরম পানিতে, জীবিত অবস্থায় ঝলসানো হবে",2.0
"তোকে কুত্তা দিয়া চোদাবো,,,,, রে যদি বুকে সাহস থাকে লক করবি।।",2.0
মাদার চোদ তর ঠিকানা দে তার দেখ কি হয় যদি তুই মানুষের বাচ্চা হয়ে থাকিস,2.0
তুই আমার সামনে পরলে সেটাই তোর শেষ দিন,2.0
"আসামিকে আপিলের সুযোগ না দেওয়া হোক,সরাসরি ফাঁসি দেওয়া হোক",2.0
"এই ছারালের বাচ্চা তুই জংগি কারে বলোস???মালুর বাচ্চা,বেশি বার বাড়িস না",1.0
কালকের মধ্যে আমার টাকা ফেরত না পাইলে তোর একদিন কি আমার একদিন,2.0
তোরে যদি আবার এই এলাকায় দেখছি তাইলে পা দুইটা ভাইঙ্গা হাতে ধরাই দিমু,2.0
এক জিনিস নিয়া আর কতদিন এখন তো দেখতেছি একটা ফায়সালা করতেই হবে,1.0
ওই হালায় কইছিল না দেইখা নিব আমি ওরে দেইখা নিমু,2.0
আরেকদিন পড়া না পারলে ঠ্যাং ভেঙে দেবো,2.0
আরেকদিন এইখানে আসা-যাওয়া করল মাথা ফাটায় দিমু,2.0
সাপের পাঁচ পা দেখছোস এইটাও দেখবি এখন,2.0
এইটা আমার চাই মানে চাই আইন্না দিতে না পারলে খালাস করে দিব,1.0
এই শালারপুত তুই আমারে চিনোস? তোর ঠিকানা  ডা কো,2.0
আগুনের দিন শেষ হবে একদিন তোর দিন শেষ হবে পরশু দিন,2.0
সানডে মানডে কিন্তু এক করে ফেলামু শুয়োরের বাচ্চা,2.0
তোরে একবার পাইলে রে মাথার চুল একটাও জায়গায় থাকবোনা,2.0
ছাত্রলীগের গোষ্ঠী নিশ্চিহ্ন করে দিতে হবে। জাতির কলঙ্ক এরা।,2.0
আওয়ামিলীগ ধরে জবাই কর।,2.0
এরকম পিটালে হবেনা পাগলের মত পেটাতে হবে জিবন থাকতে আর রাস্তায় নামতে নাপারে,2.0
অহে বাংলাদেশের মুসলমান তোমরা কি ভারতের মুসল মানদের অবস্তাদেখছনা অচিরেই তোমাদের উপর এইবিপদ নেমে আসবে যদি তোমরা সোচ্চার নাহও।,2.0
মুসলিমদের কে আঘাত কোরলে মুসলিম রা তার পালডা আঘাত কোরবে,2.0
আওয়ামিলীগ দইরা জবাই কর,2.0
খানকির ছেলেকে মেরে দাও একদম কতল করে দাও,2.0
কি  বলে  গালাগালি  করবো  বুঝতে  পারছিনা  একে  মারা  উচিত  জুতোর  বাড়ি,2.0
রানূ কে চড় মারা উচিত থাপড়ায় শিক্ষা দেওয়া উচিত,2.0
শালি তোরে পাইলে থাপড়ায়া লাল বানায় ফেলবো,2.0
জানোয়ার গুলার সব কয়টার ফাসি দেওয়া উচিত ছিলো,2.0
এই  সব  দোষীর  একটাই  শাস্তি  হওয়া  উচিত  ফাঁসি  ...,2.0
শালা রেপিস্টদের ধোন কচুকাটা করা উচিত,2.0
বেশি করে জুতা মারো। সামনে পেলে জুতা দিয়ে পিঠাইতাম,2.0
সবাইকে  ফাঁসি  দেয়া উচিত রেখে লাভ কি ওদের,2.0
হায়দরাবাদ  এর  মতো  এনকাউন্টার  এ  মারা  হোক,2.0
এই রকম কীট পতঙ্গের দের কে কষ্টো দিয়ে মারা উচিত।এমন কষ্টো দিয়ে মারা হক।,2.0
গুদমারানি  ছেলেকে  মেরে লাশ বানায় ফেল,2.0
"এদেরকে  সবার  সামনে  কুপিয়ে  মারা  উচিত , যাতে  আর  কোনো  শয়তান  এইসব  করতে  সাহস  না  পায়.",2.0
দাদা এটা কোথাকার জায়গা বলুন আমাকে চুঁদতে হবে,2.0
এনকাউন্টার  করা  দরকার এদের এক লাইন এ দাঁড় করিয়ে,2.0
জানোয়ার গুলোর ফাঁসি চাই ওদের সবার সামনে ফাঁসি দিতে হবে,2.0
এটাকে জুতা মারা উচিত আমার এই রানুকে একদম দেখতে ইচ্ছে করে না,2.0
সব  কয়টার  ফাঁসি  দেওয়া  উচিত  ছিল,2.0
তোর  গুষ্টির  পোদ মেরে  দিবো  সুদীপ,2.0
ফাঁসি চাই ফাঁসি চাই ফাঁসি চাই ফাঁসি চাই,2.0
ডাইরেক্ট  গুলি করে  মেরে ফেলা  উচিত এইরকম শুয়োরদের,2.0
ফালতু একটা পরিচালক।।।। জুতা পেটা করা দরকার,2.0
মাগি কে লাথি মার সবাই লাথি মেরে মেরে ফেল,2.0
ধোন  কেটে  ওদেরকে  খাওয়ানো উচিত  ছিল  তারপর  আগুনে  পুড়ানো উচিত  ছিল .  শালা  পাবলিক  এর  সামনে,2.0
ফাঁসি  দেওয়া উচিত  ...এদের  সবাইকে   ...এদের  তো  কেটে  ফেলে  দেওয়া  উচিত  কুকুরের বাচ্চা সব গুলো,2.0
মার শালা  বাইঞ্চোদ কে এগুলা আসল বাইঞ্চোদ,2.0
এই সব পিশাচ দের প্রতিদিন একটা একটা করে অঙ্গ কেটে নিয়ে নিয়ে মৃত্যু দিতে হবে তবেই বুঝবে যন্ত্রণা কি ।,2.0
ফাঁসি দিলে তো সহজেই মরে যাবে যন্ত্রণা অনুভব করবে কি করে নরকের এই সব জঘন্য কীট রা।,2.0
ভাই  আপনি তো  একদম  ঠিক কথা  বলছো  রানুকে  এখন জুতা  মারা  উচিত,2.0
রানু দির মুখটা  দেখলে  কেলানোর  ইচ্ছা  হয়,2.0
এই  জানোয়ার  গুলোর  প্রত্যেকের  নিচের  পার্ট  কেটে  তাদের  হাত  এ  ধরিয়ে দেওয়া  হোক,2.0
সে  যদি  আমার   সামনে  থাকতো  টা  হলে  ওর  মুখ  এ আমি  জুতো  মারতাম,2.0
ফাসি দিয়ে মারতে হবে শুয়োরের বাচ্চাদের,2.0
আমি  যদি ওকে দেখতে  পাই  না  তাহলে ওকে  কেলিয়ে  লাশ বানিয়ে দিবো,2.0
ওকে কেলিয়ে দে কেলিয়ে মেরে ফেল শুয়োরের বাচ্চা,2.0
এনকাউন্টার ....চাই  এনকাউন্টার  চাই এদের কে রাস্তার মাঝে মারা উচিত,2.0
পাছার হাড্ডি ভেঙ্গে দিব,2.0
বাটপার আমার টাকাটা কবে দিবি নাকি আমি আইয়া তোর বাল ছিড়ুম?,2.0
শালা তো আসলেই ভয়ঙ্কর ব্যাপার কেমনে কেমনে কামডা সাইরা ফালাইছে,1.0
আমার কথা না শুনলে কিন্তু ফেল করায় দিমু বেয়াদব,2.0
টিচার আমি ক্ষমতা আমার কাছে ফেল করায় দিমু,1.0
সময়মতো এই জায়গায় না এলে তোর মেয়ের লাশ পাবি,2.0
2 ঘণ্টার মধ্যে টাকা না দিলে তোর মেয়ের লাশ পাবি,2.0
কালকের মধ্যে জমি না দিলে তোর পরিবারের লাশ পাবি,2.0
আমার কথা মত কাজ কর নাইলে কিন্তু কালকে তোর পোলাপান গায়েব,2.0
তোর মাইয়ারে কখনো উঠায়া নিয়া যামু গা টেরও পাবি না,2.0
এই পুরা জমি আমার চাই নইলে ডাইরেক্ট মার্ডার,2.0
তুই ধমকিতে কাজ করার মানুষ না আঙ্গুল এবার বাঁকা করতেই হবে,2.0
ওর জিবার মাতার পিছেনে থেকে পার সাতে পেরেক মারামো,2.0
কুকুরের বাচ্চা তোকেপাইলে আমি গলার মধো রসি লাগায় টানবো পারলে বাংলা দেশে এসে কথা গুলা বল।,2.0
পারা দিয়া তোর পেটের সব বাহির করে ফেলবো।,2.0
এই মেয়েকে প্রথমে ধরে মাথা নেরা করে মুখের ভিতর গরম তেল দেন।,2.0
এরে বাংলাদেশে এনে আগে গনধোলাই তারপর ফাসি দেওয়া দরকার,2.0
যদি ১০ সেকেন্ডের জন্য যদি পাইতাম। দেহ থেকে গরদান নামায় দিতাম,2.0
তোকে ক্যালিয়ে মেরে ফেলব।,2.0
"আয় শালা, দেখি তোর বাপের কত ক্ষমতা।",2.0
তোকে আগুনে পোড়াবো।,2.0
আমি তোকে মরার পরে 70 হাজার বছর ধরে আগুনে পোরাব।,2.0
তুরে সামনে পাইলে তুর নিচের টা কাইটা নিতাম বাইনচুদ।,2.0
বাংলাদেশি লক্ষ লক্ষ যুবক মুক্তিযুদ্ব সনদের জন্য বসে আছে। আমাদের সাথে লাগতে এসে না। পুরো মায়ানমার কবরাস্তান বানিয়ে ছাড়বে।,2.0
"বাংলাদেশ আমাদের রাজ্যে এই রাজ্যে আমরা সবাই রাজা, , আমাদের রাজ্যে কেউ আঘাতের চিন্তা করলে তার চৌদদগুষটঠির ভবিষ্যত্ অন্ধকার করে দিবো ,",2.0
ঠ্যাঁঙ কাইট্টা পুটকি দা ভইরা দুম!,2.0
তোর জাঙ্গীয়া খুইল্যা আগুন লাগায় দিমু,2.0
টেংরি ভাইংগা হাতে ধরায়া দিমু,2.0
ধোন কাইট্টা কুত্তা দিয়া খাওয়ামু,2.0
চামড়া ছুইল্লা লবণ লাগামু,2.0
এই শালার পুত তুই লাইন কাটবি  না আমি তরে কাটু্ম,2.0
পুটকি মাইরা গাছে উঠাইয়া দিমু,2.0
শালারপুত দিবি কিনা বল,2.0
ভালোয় ভালোয় দিয়া দে নাইলে খবর আছে,2.0
ভালোয় ভালোয় কামডা সাইরা ফালা নাইলে খবর আছে,2.0
প্রত্যেকদিন তার নমুনা দেখতে পারুম না আজকেই দেখা দে নাইলে লাশ পাবি,2.0
তুমি সম্পত্তি চাস নাকি লাশ চাস সেটা তোর ব্যাপার,2.0
মাদার চোদ আমার পাল্লাই পোরলে তোরখবর ছিলো,2.0
আমি হলে আগে তোর হাত ভাঙ্গতাম,2.0
মারে শালারে আমার এলাকায় জদি পাইতাম,2.0
ঐ বাইনচো* রে সামনে পাইলে সাদিগিরি শুটায় দিতাম,2.0
খানকির ছেলে তোকে সামনে পেলে হাত দুটো কেটে রেখে দিতাম।,2.0
আমি হইলে ও জীবিত ঘরে ফিরতো না কচু কাটা কাটতাম,2.0
তুই যদি আমার এলাকার হইতি না তোর হোগার বাটি ছুটাইতাম,2.0
এরকম ছেলে আমার পাল্লায় পড়লে ওর মুখ চোখ কালো করে ছেড়ে দিতাম,2.0
মাদার চোদ জোনাইয়েদ,1.0
"খানকির পোলা তুই জোনায়েদ না,,,,তুই একটা মাদারচোদ,,,",1.0
খানকির পোলা গাজা খোর নাকি,1.0
জোনায়েদ আরে খানকির পেয়ালা তুই কি মনে করোস তুই খুব ভালা তুইতো খানকির পোলা তোর জন্মের ঠিক নাই তোর মারে কচু খেতে চুইদা জন্ম দিছে,1.0
মাদারচোদ তুই সামনে আয়তরসালা তর দাত বাগমু,2.0
তোরে উপ্তা কইরা পিছন দিয়া গড়ম ঘি ঢাইলা দিমু,2.0
ওর জায়গায় জদি আমি থাকতাম কুত্তার বাচ্চারে জা করতাম,2.0
এমন ভাবে হান্দামু চান্দে তুইলা দেবো,2.0
খানকির পোলা তুই পরে বুজবি,2.0
মাদার চোদ তরে পাইলে রাম পেদানি পেদামু,2.0
আমার পাল্লায় পড়তি তোর হাড় ভেঙে দিতাম বুঝলি,2.0
তোকে আমি সামনে পেলে জুতা দিয়ে পিটাইয়া কান পাটাই দিতাম মাগির পুলা,2.0
"ওকে এভাবে মারতেছিস কেন হুম, শোয়রর বাচ্চা, ওই কান্কির পুলা মাগিরপুলা, তুই কি রাস্তার ছেলে",1.0
"দি কখনো এরকম কোনো ছেলে চোখের সামনে পরে, তাহলে আর তাকে সেদিন আর জিনদা বাড়ি যেতে দিবো না।",2.0
"তোকে কাছেপেলে সালা রবি চেংগুরে, কিজে করতাম ভাইবাও পাইতিনা। হেডামগিরি তোর পুটকির ভিতর দিতাম।",2.0
সালা বাইনসুদ আমি থাকলে একটা কুব দিয়া তোর গার নামাই দিতাম সালা কুকুরের দল,2.0
আমার মত লোকের হাতে পরলে..হোগার হাড্ডি ভেঙে পাউডার বানিয়ে দিতাম,2.0
এসব আমার এলাকায় হইলে লাথি দিয়ে মাজার বাড্ডি ফাটাই দিতাম,2.0
"তোরে পাইলে খাংকির পোলা, তোরে লেংটা পিটাম।",2.0
তোরে শুধু পাইয়া লই,2.0
"তোরে পাইলে মাইরা ফালাম মাদারচদ,",2.0
ও কত বড় বাঘের বাচ্চা আমার সামনে আসতে বলবি,2.0
ওই মাদারচোদ ক্ষমতা থাকে তো আমার সঙ্গে আয়,2.0
এই মাদারী তরে জুদি আমি পাইতাম তাহলে তর মাই হেঢাদা বরে দিতাম শালা মাদারী বাছা,2.0
এই খানকির পলা রে যদি আমি পাইতাম হেতের মার হেডা দি হেতেরে বরি দিতাম,2.0
ছেলেটা ভদ্র বলে মাইর সহ্য করছে আমি থাকলে হালারে ভইরা দিতাম,2.0
তুই একটা খানকীর পোলা ।।তুই হলি বার ভাতারি খানকীর পোলা।।বুকাসুদা একটা খানকীর পোলা।।,1.0
এই মাদার চুদরে পাইলে যে কি করতাম,2.0
অই খানকির পোত তোরে কইতাসি তুই আমার সাথে আয় লাগি। তোর চুলের ভাব তোর মতো টুন্ডা যেই দিক দিয়া আয়সস ওই দিক দিয়া বইরা দিমু ।,2.0
খানকির পোলারে আমগো কাছে নিয়ে আয় তার ভালোবাসা পাছা দিয়া ঢুকাই দিমু,2.0
ওই ছেলেটার বন্ধু যদি আমি হতাম তাহলে তোরে মাইরে রাস্তাই শুয়াই রাখতাম খাককির পোলা,2.0
আবাল চোদা ওর জায়গায় আমি হইলে তোর মত জুনায়েদরে তোর মার পেটের ভিতর আবার ভইরা দিতাম।,2.0
শালারপুত ছোট ছেলে কে এভাবে মারোস আমার কাছে আয়,1.0
ই বেশ‍্যা মাগির পোলারে খুলানায় পাইলে পুইততা রাখতাম,2.0
কত মারতে পারিস বগুরা চার মাথা আইস কেমন খেলিস দেখবো।,2.0
সালা তোই আমার কছে আয়।তর অবস্তা টাইট করুম।,2.0
হেলে পড়া গাছে সবাই উঠতে পারে।আমার মত পোলার লগে আসিসযায়গা থেকেই উঠতে পারবি না।,2.0
কেও কি পারবে এই জুনাইদ মাদার চুদের ঠিকানা খুজে দিতে এই মাদারচুদেরে আমি মেরে ফেলব,2.0
তুই যদি আমার বুন্ধু হয়তি তাহলে তোরে কাইট্টা গঙ্গা জলে ভাসিয়ে দিতাম,2.0
"যাঁরা এমন কথা বলে, সাহস থাকলে তাহারা রাস্তায় আসুক।",1.0
জাহেলের বাচ্চা তোকে হাতের সামনে পেলে তোর কলিজা বাহির করে দেখতাম। তুই বাংলাদেশের বা ভারতের যে দেশের থাকিস।,2.0
এই  অপরাধ  এর  একটাই  সাজা .প্রকাশে ফাঁসি দেয়া,2.0
এদের কুকুরের মতো গুলি করে মারা দরকার,2.0
"কখন  হবে  ওদের  শাস্তি  , কবে  হবে  ওদের  ফাঁসি 	",2.0
শুয়োরের  বাঁচা  গুলোকে  বলি  দেয়া  উচিৎ,2.0
শালাদের ফাঁসি চাই ।	ফাঁসিতে ঝুলিয়ে মারুক,2.0
এদেরকে  সোজা  ফাঁসি  দিন একদম সবার সামনে,2.0
এদের জ্যান্ত পুড়ে মারা হোক পেট্রল দিয়ে,2.0
মার শালীকে মেরে ফেল,2.0
মাগীকে  জুতো  খুলে  মারতাম আমি সামনে পেলে,2.0
বেঈমান টাকে চুল ধরে টানতে টানতে আবার স্টেশনে নিয়ে আসা উচিত।,2.0
ঝাঁটা  আর  জুতো  পেট করা উচিত  বেঈমানকে,2.0
সবার  ফাঁসি  চাই জ্যান্ত পুড়িয়ে মেরে ফেলা হোক,2.0
এখনই  ফাঁসি  চাই ওই শালাদের,2.0
মাগিরে জুতো পিটা কর সাবাই,2.0
রানু মন্ডল কে স্টুডিও থেকে জুতো জুতো দিয়ে বের করে দিন জুতো মেরে,2.0
এরা সব এক একটা বেটিচোদ। এদের কে গন পিটুনি করে মেরে ফেলা দরকার।,2.0
এই সব মহিলাকে জুতা মারা দরকার,2.0
একাউন্ট  ব্লক  মেরে  রিপ্লাই মারছিস  বাইনচোদ  ??? তোর এগেইনস্ট  এ  অনেক  স্টেপ  নেয়া  যাই,1.0
মুখের ভাষা ঠিক করে কথা বল গালি কাকে দিচ্ছি মাদারচোদের বাচ্চা,1.0
তোদের  সব  কোয়াটার  আধা  কাটা  বাড়া   গুলো  ফুল  কেটে  দেয়া উচিত ..,2.0
ফাঁসি  অনেক  কম শাস্তি হলো  এদের  কে  কুপিয়ে  মারা   উচিত  ছিল ....,2.0
এই শালার পুতেরে সামনে পেলে আমি খুন করবো,2.0
দাঁড়া তোর  মাতা   ফাটাবো সামনে পেলে,2.0
চোটের  পোদ চিয়ারে  উঠেছে  বলে  এই  সব  বলছিস  তোর  হাল  কি হবে  দেখবি,2.0
ভাই বোনের ভালোবার মানে জানেনা এরা এধের মরা ভালো,2.0
গরম তেল পুটকির মধ্যে একটু ঢালেন কিছুটা হলে ও বুঝতে পারবেন,2.0
দুনিয়ায় যেদিক দিয়া আইছস ওইদিক দিয়া ভইরা দিমু,2.0
